fitAve,fitMax,fitMin,rawAve,rawDev,rawMax,rawMin,rawVar
0.05050343474656156,0.14464309291445324,0.023105441517594732,0.027566833602270968,0.0252517173732808,0.12170649177016266,0.00016884037330411268,0.0006376492303000513
0.032371096865390296,0.0541176241450404,0.0,0.11779729052847547,0.015602110492268862,0.14071069368897815,0.04325966420641042,0.0002434258518129661
0.03751906249018743,0.05719435531866696,0.0,0.13711482173285047,0.0181113848007787,0.15808640744996005,0.00826546506323167,0.0003280222594018778
0.05461513543337413,0.07411693187088891,0.0,0.14860219287055426,0.02625893754734478,0.17020124964675362,0.0003734038661011564,0.0006895318011153536
0.05598934441062703,0.07716379496587007,0.0,0.1613703991635638,0.02677141623811621,0.18499136165320146,0.013580851791781841,0.0007167087273944723
0.06838184106754519,0.08696587242319706,0.0,0.17508374497792034,0.03260435637130599,0.19684090465850546,0.0005467184730566863,0.0010630440543871213
0.04639132171672302,0.058750593469379775,0.0,0.1905178168721733,0.022167380614738327,0.20493364911207648,0.030747839223085733,0.0004913927633186765
0.04073547018983612,0.054895756298479,0.0,0.19648161984792487,0.019485044759777616,0.21240728662684866,0.11115780385146727,0.0003796669692905371
0.03347572234925608,0.04436783064615837,0.0,0.2054335503230491,0.016190701995632883,0.2174199769779417,0.08550667769255632,0.00026213883111139057
0.033803557562827234,0.05936288203245235,0.0,0.21076545346776826,0.01631896012207655,0.2374904152560675,0.14460496216104576,0.0002663084594659248
0.02538965563985418,0.03767472899862774,0.0,0.2325439188390848,0.012259534681751777,0.2456995784742089,0.1731421172145985,0.00015029619061307457
0.06671401993077719,0.08608569304141314,0.0,0.2330644051757169,0.031935261854690485,0.255279574507749,0.052394124656010836,0.0010198609497276494
0.040298162009242834,0.05747681341017585,0.0,0.2460726575336729,0.01931521171002424,0.2649190475238004,0.15114786078176862,0.00037307740340305725
0.08604793738632513,0.10863534329237864,0.0,0.2508240510879289,0.04111676061092474,0.27722587315845804,0.005495721296638975,0.001690588003136092
0.052200315032122094,0.06536526221965086,0.0,0.267855848040624,0.024969791212561727,0.2832815278351514,0.10984511346672167,0.0006234904731989249
0.10985816205981364,0.13277876638205988,0.0,0.2648399821283306,0.05226566636356942,0.29308741578325165,0.01486844601627623,0.002731699880427952
0.07709837308353258,0.09570465865510104,0.0,0.2785470613577673,0.03680332179315971,0.3006450764265489,0.06824508165253326,0.0013544844950108645
0.05716752032205345,0.07175018358579673,0.0,0.2888059480815678,0.027407861171533158,0.3057404093242982,0.14090308892688028,0.0007511908539980347
0.07190733546366578,0.08683882008676093,0.0,0.2935528442881247,0.034373840784797,0.3116439828052916,0.12506562799406548,0.0011815609302985738
0.06199101384273587,0.07474571777718922,0.0,0.29893014419625075,0.02977732667189217,0.31412120862965565,0.1558178467171889,0.0008866891837245807
0.09753964271374012,0.12246730474856155,0.0,0.2915668766799098,0.04687311740088476,0.32028794662670185,0.1153110623166218,0.002197089134877126
0.06780027124317531,0.0827660567820056,0.0,0.3065859777059116,0.03251563055421239,0.32432077337949244,0.13522043904690545,0.0010572662303380302
0.06030323917179496,0.07548825427598232,0.0,0.3107038269903942,0.02912869677919793,0.3279346877079807,0.10907172696131467,0.0008484809760544562
0.07632892322946064,0.09340831679770988,0.0,0.3109413620591079,0.036788349881069285,0.3307729790946792,0.08573441088240888,0.0013533826869719706
0.09077427185164884,0.10662326962126688,0.0,0.3133870482176159,0.04355696333706174,0.3328963911647593,0.03515483633627699,0.0018972090551461407
0.0896509660468692,0.1043555485077539,0.0,0.31801230526030844,0.042782984626013015,0.3368018845160363,0.0632370684909291,0.0018303837735096657
0.06171804129956032,0.07324927943333147,0.0,0.3255424239837877,0.02942341916274713,0.33994486509162497,0.15658340712360067,0.000865737595226715
0.08303937563957471,0.10138459191376746,0.0,0.3214578642592227,0.03981560540973491,0.3432112453535203,0.10996258043525056,0.001585282434143712
0.05581172196519306,0.06648093719899137,0.0,0.33246822644073515,0.02676786443440519,0.3454134347709161,0.15531245188586842,0.0007165185663786944
0.0370518613083598,0.04429830738730669,0.0,0.3396504229526021,0.017860569071246318,0.34822759219741617,0.1974714315407306,0.00031899992754876066
0.08071587205388163,0.09650304107123142,0.0,0.33064247599656704,0.038731192705363376,0.3496831316570717,0.08937223343229275,0.0015001052883799931
0.10087127602254846,0.12231259500859833,0.0,0.3284524846490145,0.04860225654249321,0.3535605665726265,0.0037676222478951415,0.002362179341022324
0.07912847254769638,0.09863924030370284,0.0,0.33399158989311634,0.03811521921382882,0.35640039176916155,0.18270741860268366,0.0014527699357182245
0.08947215969953135,0.09944437344229136,0.0,0.3432869101169979,0.04286084887519098,0.3570095858089073,0.008356398602873162,0.0018370523663019602
0.12232534901779755,0.14348413060086115,0.0,0.3321385857763509,0.05863497930011359,0.3583527577769849,0.05225415604399624,0.0034380607975247487
0.12645253683487204,0.14649572696401442,0.0,0.3343812510856089,0.06044710350688376,0.3599827710358558,0.016784892199683318,0.0036538523223719204
0.10693687673932398,0.1199396063921833,0.0,0.34364135574313404,0.05106881822238029,0.3614433256905568,0.01467971579336404,0.002608024194630521
0.07094543124975486,0.08619876074368435,0.0,0.3467192334365461,0.034052790787486645,0.3648124126052572,0.160667863426736,0.0011595925604163356
0.08561055507309323,0.0992135666955706,0.0,0.3487632723673841,0.04133867835052852,0.3652994823618977,0.03143004590342257,0.0017088863277684556
0.1134707666077736,0.13282137769845026,0.0,0.3420055769532912,0.054106319364725916,0.3666143159222896,0.05358812109236925,0.002927493795197716
0.0755754606554592,0.09014420160841376,0.0,0.3500368462432307,0.03634320782269019,0.3674946322062641,0.17271724281384987,0.0013208287548432491
0.06903591757858865,0.08178762549934228,0.0,0.35340897714126795,0.03328756076514278,0.3686214811103247,0.12496916445677694,0.0011080617016930732
0.08098364850093957,0.09658631883999796,0.0,0.3504411357023175,0.038892982438278066,0.3692414896657593,0.10065613944452144,0.0015126640829442063
0.10959347879605164,0.12448269434171888,0.0,0.35026994537230904,0.05226800292725337,0.3702166338595212,0.024430085199015367,0.0027319441300033666
0.08714072113781599,0.09850188212273568,0.0,0.3562974311949065,0.041697858778968484,0.3714035957597052,0.04488944545907573,0.0017387114267507994
0.14043853151181349,0.16186306509762485,0.0,0.34475474563291536,0.0672755583709697,0.3720666939886008,0.004273479860701644,0.004526000754125752
0.06367909418009501,0.08017980445621094,0.0,0.35447217492682576,0.030753124326111693,0.3731457307308133,0.17755581948335988,0.0009457546558172828
0.07400311558996947,0.08664295341031057,0.0,0.3587846611438537,0.03563566685674615,0.3741562808406719,0.09810739454624393,0.0012699007523249964
0.1099655845926044,0.12510275145132999,0.0,0.3549454172918748,0.05261656064921845,0.3748150474447679,0.01419389032134455,0.002768502454552884
0.048634137893055325,0.060203772936977235,0.0,0.3624942281245292,0.023544299040260442,0.3756094029809856,0.220245654288268,0.0005543340172972087
0.06189176142925761,0.07307496119910586,0.0,0.36232498790520856,0.02966363369177445,0.3760726817207655,0.20021328308882969,0.0008799311637997764
0.05781861803050281,0.06846489210615632,0.0,0.3635596902151211,0.02777538528576294,0.3764738117497515,0.18321760540533688,0.0007714720277725764
0.09228671299746592,0.11122398029357866,0.0,0.35406232883021155,0.04427027174370979,0.3767457656363706,0.16584131790147347,0.0019598569602619093
0.0978141083931062,0.11475988343547636,0.0,0.35624197258639795,0.04694527192994417,0.377111312161986,0.05922448211328416,0.002203858556576404
0.0612044688736653,0.0727208970003612,0.0,0.36352345339071057,0.02937256290668088,0.37749922457771,0.20635418534491126,0.0008627474517069256
0.08483860316780299,0.09770157043121476,0.0,0.3619723446632453,0.04099823924762407,0.3776774365992119,0.05606606526634085,0.001680855621405422
0.04577803575047728,0.05641935749782919,0.0,0.3656728199500047,0.022034182427154308,0.3780238125935253,0.2613294628701712,0.0004855051952331157
0.11346807622570165,0.13179095897227455,0.0,0.3549886830399762,0.05403553641207368,0.3787085691881034,0.05449368880788855,0.002919839195340541
0.0938682998283938,0.1104832308748827,0.0,0.3595301977672394,0.045401096247564325,0.3792112361469934,0.023439418610889138,0.0020612595404806
0.08610039892220031,0.10585790597090937,0.0,0.3573848905856904,0.04156867193276957,0.3801054526910606,0.197091487844442,0.001727954486254225
0.07835201191335918,0.09829818243319773,0.0,0.3598659760401832,0.037712823948431264,0.3827385105765184,0.17770659874941652,0.0014222570901653705
0.07923425811113863,0.09534705429100956,0.0,0.36420153704000335,0.03811365786982242,0.3833212755913681,0.18678099398441167,0.0014526509162178765
0.1350645940728021,0.15956377580745065,0.0,0.3539359369813502,0.06490482352171041,0.38369006574538,0.011307069237507893,0.004212636116384372
0.06242952721445073,0.07362005802908839,0.0,0.3702112800771572,0.029895896986740087,0.38403954413276536,0.17706423393774834,0.000893764656641775
0.07812525462946328,0.09339047145726193,0.0,0.3657575959629585,0.03739465518448931,0.3843587570512418,0.190455734952376,0.0013983602363668536
0.11590415987255605,0.13731098384767315,0.0,0.3592862667357556,0.055702509170033006,0.3851922322433627,0.020885532887487655,0.003102769527837611
0.09121682187823048,0.10683915382058433,0.0,0.3662550523473865,0.043806540279411235,0.3854811256091485,0.1080677354220603,0.00191901297125168
0.08480822863869601,0.09869164952437798,0.0,0.3688222085520141,0.040875371834566576,0.3857631144072589,0.08268637073780975,0.0016707960226140788
0.051538412092379936,0.063388058437758,0.0,0.3724470451917321,0.0248503854903669,0.3861343326487563,0.26359206826172404,0.0006175416590198378
0.07548123327894428,0.09465329968912936,0.0,0.3646914684336533,0.03645426573110105,0.3864362366605805,0.2310846827827528,0.0013289134899937282
0.0839381707984881,0.10022928561605056,0.0,0.36751929155722346,0.04018359407266543,0.3873813890279432,0.12747362560986505,0.0016147212325967526
0.0657691986982843,0.07853919859818878,0.0,0.373644648760454,0.03147809944574935,0.389227648467144,0.2272603051528893,0.0009908707447164851
0.11128771470881904,0.1342776155249193,0.0,0.3654127388416569,0.05375823579399961,0.39217388277857707,0.039675762835494,0.002889947915683261
0.08699324295807517,0.1041561330162939,0.0,0.3722833330903734,0.04182646004916141,0.3927865460083445,0.1816961552251982,0.0017494527602440954
0.093704259833429,0.11032906553420316,0.0,0.3724451208236276,0.04483441389721282,0.3931053585634052,0.16677868273696292,0.002010124669506589
0.07033181985779242,0.08629981649122498,0.0,0.3750632722835092,0.033957926456775894,0.3934472358611824,0.1903337964175701,0.0011531407692438
0.09333347830967724,0.10978400746381144,0.0,0.3739827306910576,0.04494616171634669,0.3938744147221757,0.08255736293913102,0.002020157453031989
0.09805308037455204,0.11693670094825488,0.0,0.3710859236289527,0.04694392883755616,0.3941347669020952,0.10121303822921633,0.002203732454705537
0.11776025215762626,0.1412161104052915,0.0,0.3663847290047376,0.0565623223053925,0.3944761947992441,0.01733904145105159,0.0031992963045791023
0.07562219823228745,0.09037523098706383,0.0,0.3769540787357849,0.036351213544171916,0.3946268826345049,0.1800012608119987,0.0013214107261339874
